m.6603	632	3	4	5.5	2
m.6613	526	0	0.5	0	0.5
m.6614	1203	6.5	10	5	2
m.12648	162	0.5	1	0.5	0
m.6620	708	2	2.5	1	0
m.6630	215	0.5	0.5	1	0
m.6645	175	1	1.5	2.5	0
m.6650	137	1	1	1	0
m.6654	227	4	4.5	5	2.5
m.6678	2678	3	2	3	2.5
m.6688	381	1.5	2.5	3	1
m.6690	123	3.5	2.5	1.5	1
m.6698	487	38	31	30	13.5
m.6700	483	0.5	0	0	0
m.1265	381	1	0	0	0
m.6705	727	16	20.5	17	8
m.671	663	1.5	1.5	2	0
m.6724	676	21	19.5	15	7
m.673	891	0.5	0	1.5	0
m.6735	993	1	0	2	0
m.6750	260	10	8.5	8.5	2
m.6751	684	1.5	1.5	1	0.5
m.6756	433	0	0	0.5	0
m.6764	636	5	4	5	1
m.6777	271	1.5	1.5	2.5	0
m.12662	470	13.5	12.5	14	13
m.6795	338	3	2.5	3	0.5
m.681	2015	73	76	72.5	40.5
m.6816	173	0.5	1.5	1.5	0
m.6822	465	1.5	2.5	2	1.5
m.6835	423	3	3	3	0
m.6844	389	11	16.5	13.5	7
m.6864	607	0.5	2.5	1	1
m.6865	1038	1.5	3.5	3	1
m.6868	946	11	10	7	3.5
m.6883	567	11.5	12	11.5	6
m.12676	293	1	2	1	0.5
m.6915	184	0.5	1	1	0
m.694	857	3.5	2.5	7	2
m.6949	182	2.5	2.5	1	1
m.6956	142	0	0	0.5	0
m.6968	331	0	0	1	0
m.6975	388	1.5	1.5	2.5	1
m.698	256	1	0.5	1	1
m.6987	527	1	1	0	0
m.6990	479	3.5	2	3.5	2
m.6999	171	1.5	1	1.5	0.5
m.12686	459	3.5	3.5	1.5	1
m.70	207	2.5	3.5	1.5	1
m.7005	1086	41.5	38.5	33.5	13.5
m.707	329	2	1	1.5	0
m.7103	496	1.5	2	1	0
m.7107	168	0	1	1	0
m.711	289	0	0.5	0	0
m.7111	267	1.5	1	2	0
m.7115	1367	7	9.5	7.5	2
m.7131	978	4.5	3.5	3.5	4
m.7138	221	0	0	0.5	1
m.12693	1749	3	14	8	6
m.7140	275	10.5	8	6	4.5
m.7154	627	0	1	1	0.5
m.7159	1549	2	4	1	0.5
m.720	102	1	1	1	0
m.7206	974	6	6	4	2.5
m.721	1283	1.5	0.5	0	0
m.7211	854	2	1.5	2	0
m.7240	672	1.5	2	2	0
m.7242	348	1	1	1.5	0
m.725	200	0	0	0.5	0
m.12695	530	0.5	0	0.5	0
m.7262	373	13	14.5	13	7.5
m.7285	870	1	0	0.5	1.5
m.7288	361	10.5	9	6.5	1.5
m.7296	413	30.5	42	36	24
m.7297	100	9	7	6	5.5
m.733	773	10.5	7.5	4	1.5
m.7348	315	10.5	10	13.5	7.5
m.7362	351	1	0	0	0
m.7372	521	0.5	0	0.5	0.5
m.7375	539	0	0.5	0.5	0
m.12698	142	4.5	4.5	4	3.5
m.738	140	13	14	8.5	4
m.7382	319	0	1	1	1
m.7404	524	118.5	106.5	106	70
m.7426	502	34	28.5	30	15
m.745	243	11	11.5	12	5
m.7457	110	8	5.5	8	4
m.7461	430	14	14.5	9	4.5
m.7469	537	4.5	3.5	3	2.5
m.7470	329	0	0.5	1	0
m.10135	467	2.5	3.5	3.5	1.5
m.12707	398	2.5	0	0	0
m.750	800	0	2	0	0
m.7509	441	3.5	2	2	1
m.753	343	4	5	4	2
m.755	538	2	0.5	1.5	0
m.7552	386	1	1	1	0.5
m.7561	417	3	2.5	3.5	0
m.7582	540	2.5	3.5	5	2.5
m.7588	415	1	1.5	1	0.5
m.7592	467	11	12	7	4.5
m.7593	596	2.5	3	3.5	1
m.12716	167	1	0.5	1	0
m.7595	1291	43	44.5	44	28.5
m.7600	469	0.5	0.5	0.5	0
m.7628	331	0.5	0	0.5	0
m.7630	342	0	0.5	0	0
m.7637	482	7.5	5.5	7.5	4
m.7647	1472	3.5	3	3.5	1.5
m.765	688	2	3.5	3.5	1.5
m.7658	726	0	0	0.5	0
m.7660	262	0.5	0	0.5	0
m.12721	179	1	2	0.5	1.5
m.7663	465	1.5	1	2	0
m.7667	285	5	4.5	6	3.5
m.7674	481	8	6	6.5	3.5
m.7691	358	2	1	1.5	0
m.77	597	43	44	39	28.5
m.772	418	19.5	18	18	7
m.7741	384	88	84.5	79.5	47
m.7744	503	1	0	0	0
m.7751	288	14	16.5	13.5	9.5
m.7753	1062	0	0.5	0.5	0
m.12725	224	4.5	4	3.5	1.5
m.7798	205	0.5	1	1	0
m.782	388	28.5	31.5	29	9.5
m.7834	739	2	2	2	1
m.7836	367	1	0.5	1	0
m.784	162	2	0	0	0
m.785	233	1	0.5	0.5	0
m.787	428	32	31	31.5	12.5
m.789	775	1.5	1.5	2	0
m.791	133	0.5	0	0.5	0
m.12732	698	27.5	32	25	12.5
m.793	584	1	0.5	0.5	0
m.7945	324	1.5	2.5	0.5	0
m.7961	340	0.5	0	0.5	0
m.7974	155	1	1	1	0
m.8003	356	4	4	4	1.5
m.8017	724	6	2.5	3	2
m.8023	472	1.5	1.5	1	1
m.8059	183	1	0.5	2	0
m.809	141	1	0	0.5	0
m.81	504	20	17	16.5	9
m.12737	490	0	0.5	1	1
m.8149	654	5.5	4.5	3.5	1
m.818	312	0	0.5	0	0
m.82	123	1	1.5	1.5	4.5
m.8222	467	23.5	25	22	14
m.8227	922	1	2.5	1	1
m.8232	523	1	3	1	1
m.8233	1215	25	27.5	24	11.5
m.8241	512	1	1	1.5	0
m.8246	632	1	0	0.5	0
m.12740	434	7	7	5	3.5
m.8318	815	0	0	0	0.5
m.8342	908	37	43.5	36	22
m.8376	1390	1.5	2	2.5	1
m.849	171	9	10	7.5	5.5
m.8553	598	0.5	0.5	0.5	0
m.8574	338	0	0.5	0	0.5
m.8594	352	2.5	2	2.5	1
m.860	473	12	9	8	2.5
m.8609	175	9.5	11	11	9
m.8622	179	1.5	2.5	1	0
m.12744	483	2	3.5	2.5	3
m.8646	552	1	0	0.5	1
m.865	271	10.5	9	9.5	2
m.8693	201	4	4	4.5	3.5
m.8696	278	0.5	0.5	1	1
m.8700	316	1.5	1	1	0.5
m.8703	160	2.5	2	3	0.5
m.8709	507	3.5	3.5	3.5	1.5
m.873	140	7	7.5	7	3
m.8730	570	1.5	2	3	0
m.8735	575	1.5	1	1.5	0
m.12757	255	6	6.5	6.5	4
m.8756	335	0.5	0	0	0
m.8796	376	5.5	6	6.5	3
m.8799	389	13.5	11	12.5	4
m.8820	398	1	0.5	0	0
m.886	1029	0.5	0.5	0.5	0
m.8870	312	16.5	15.5	16.5	7.5
m.8872	406	7	9	9.5	9
m.8875	267	5	5	7	5
m.8877	241	4.5	3.5	4	2
m.8885	757	12.5	24	19.5	9.5
m.1276	494	1	1.5	1	0.5
m.8900	399	11.5	13	11	9.5
m.8901	709	0.5	0	0	0
m.8908	660	2	0.5	2	0
m.8913	420	1	1.5	0.5	0.5
m.8914	480	1	1	1	1
m.892	692	4	3	5	1
m.8928	359	8.5	8	7	1.5
m.8936	197	2.5	2.5	2	2
m.8939	146	1.5	2	4	1.5
m.8941	216	5.5	9	7.5	4
m.10138	474	1.5	1.5	3	0.5
m.12762	252	18	23	13.5	12.5
m.8943	224	1	0.5	0	0.5
m.8947	2092	6	5	7.5	4.5
m.8953	221	7	5	7	2.5
m.8954	500	5.5	5.5	7	2.5
m.8957	494	2	2.5	2.5	1.5
m.8982	213	4.5	6	6.5	0.5
m.8984	345	0	1	2	0.5
m.8991	306	12.5	13	10	9
m.90	277	4.5	1.5	4	1
m.12764	395	3	4.5	3	1
m.9013	389	8	10	8.5	6.5
m.9015	170	6.5	4	6	2.5
m.9022	1133	29.5	30	27.5	14.5
m.904	870	6.5	4	5.5	1
m.9051	213	10.5	8	9	7.5
m.9052	1364	6	7.5	6	1.5
m.9058	352	13	14	10.5	8.5
m.12770	763	3	4	1.5	1.5
m.9072	179	2.5	1	2.5	0
m.9073	508	10	9.5	7	1.5
m.9086	773	19	16.5	19	6
m.9089	726	3	3	3.5	3.5
m.9097	494	2	3.5	3.5	0
m.9109	151	3	2	2	2.5
m.911	192	1	0.5	2	1
m.9110	140	2	2	2.5	3
m.912	124	0	0.5	0.5	0
m.12774	857	0	0.5	0	0
m.9122	382	1	3.5	1.5	1
m.9133	155	7	7.5	3	4
m.9135	505	3	3	2.5	2
m.9137	549	13	15	11.5	5.5
m.9141	173	2	2	2	0
m.915	457	1	1.5	1	0.5
m.9151	279	4	2	2.5	0
m.9167	564	12.5	13	15	5
m.9170	543	2.5	2	2.5	0
m.9176	257	5.5	4	5.5	1
m.12783	327	2.5	1.5	2	0
m.918	345	7	9	8.5	2.5
m.9181	139	2.5	2.5	2.5	3.5
m.9193	136	1.5	2	0.5	0
m.9195	251	1.5	1	2	0
m.9200	158	1	1	1	1
m.9206	260	0.5	0	0.5	0
m.9224	322	6	6	3.5	1
m.9226	462	20	20.5	17.5	8
m.923	391	1.5	1	0.5	1.5
m.924	786	11	11.5	10	4
m.12790	138	4.5	5	4	1
m.9242	256	2	1.5	2.5	1.5
m.9252	695	0	0.5	0.5	0
m.9253	509	1.5	1.5	1	1
m.9267	132	0.5	0	0	0
m.9284	447	18.5	13.5	15.5	7
m.9290	1260	0.5	0	1	0
m.9295	226	2	3	2	1
m.9312	311	3	3	0.5	0.5
m.9319	314	4	4.5	4	1
m.9320	149	0.5	1.5	0	0
m.12795	196	1.5	1.5	2	1
m.9322	625	7	7	7	3
m.9331	568	0	2.5	0	0
m.9340	260	2	3.5	2.5	1
m.9341	306	4	3.5	3	2.5
m.9342	193	7.5	8	8.5	5.5
m.9366	437	1.5	1.5	1	0
m.9386	745	0	0	0.5	0.5
m.9389	756	0.5	0.5	1	0
m.9399	268	10.5	12	8.5	7.5
m.12796	156	9.5	8	9	4.5
m.940	484	6	6	6.5	3.5
m.9408	224	4	3.5	3	1.5
m.9411	328	10	11	9.5	6
m.9432	802	7	6	7.5	1.5
m.9440	538	1	0	0.5	1
m.9443	895	1	1	1	0
m.9447	704	7	8	6.5	4
m.9474	609	1	1.5	1	1
m.9478	1342	27	32	23	6
m.948	269	3.5	4	5.5	5
m.1281	317	0.5	0.5	1.5	0.5
m.949	153	10.5	7.5	6	4
m.9498	636	0	0.5	0	0
m.9510	372	1	0	0.5	0
m.9511	681	10.5	9	11	6.5
m.9524	422	4	3	3.5	1.5
m.9527	577	3.5	1.5	1.5	0.5
m.9546	175	5	3.5	4.5	1.5
m.9560	412	2.5	1.5	4	2.5
m.9561	429	5	9.5	8.5	4.5
m.9566	251	1	1.5	2	1.5
m.12810	529	9.5	5	7	0
m.9578	173	55	51	25.5	15.5
m.9587	410	0.5	0.5	1	1
m.9595	223	37	37.5	35	23.5
m.9596	217	2	1.5	1.5	0.5
m.9604	530	2	2	1.5	0.5
m.9613	714	0	0	0.5	0
m.9621	354	0	0.5	0	0
m.9628	960	1	3	2.5	1
m.965	551	15.5	14.5	12.5	2
m.10146	361	1	2.5	1.5	0.5
m.12818	193	6	7	3.5	5
m.9652	236	10	12	11.5	6.5
m.9654	1097	1	0.5	1	0
m.9689	170	11.5	9.5	9.5	5.5
m.9699	450	35	33	27	16.5
m.9734	585	0.5	1.5	1.5	0.5
m.9740	719	0	0	0.5	0.5
m.9753	748	10	8.5	9	4.5
m.9756	182	5.5	5.5	5.5	0.5
m.9774	382	3.5	3	3	3
m.12824	377	18.5	16.5	17.5	7
m.9778	264	3	3.5	2	0.5
m.9816	202	2	1	1	0.5
m.983	610	1	1	1	0
m.9837	123	1.5	1	0	0.5
m.985	403	2	0.5	0.5	0
m.9853	405	3.5	1	2.5	1
m.9873	222	5	7.5	9	5
m.9880	463	1.5	1	1	0.5
m.9881	429	1.5	1	1	3
m.9886	890	2	2	1	0
m.12825	688	0	1	0.5	0
m.9891	150	9.5	9.5	7	2
m.9896	824	0.5	0.5	1	0
m.9912	268	0.5	1	0.5	0
m.9927	451	0.5	0	0	0
m.9935	160	3	2	3	2
m.9939	196	2.5	3	2.5	3
m.9956	418	2	2	4	1
m.9972	351	6	5.5	5.5	3
m.9986	274	7	4	3.5	1
m.9987	752	0.5	0	0.5	0
m.12826	335	0	0.5	0	0
symbB1.EST_k37c20_10192|m.23590	575	21	22.5	20	5
symbB1.EST_k37c20_10199|m.23603	313	3.5	1.5	1.5	1
symbB1.EST_k37c20_1036|m.2331	146	2.5	3	2	0
symbB1.EST_k37c20_10952|m.25393	404	3.5	2	1	0
symbB1.EST_k37c20_11005|m.25482	479	1	0.5	0.5	0
symbB1.EST_k37c20_11157|m.25744	424	2.5	1.5	2	0
symbB1.EST_k37c20_11310|m.26082	319	1.5	1	1	0
symbB1.EST_k37c20_1169|m.2671	307	10.5	9.5	8.5	4.5
symbB1.EST_k37c20_12165|m.28039	1291	1	0	0	0
m.12829	263	2	1.5	1	0.5
symbB1.EST_k37c20_12472|m.28674	778	0.5	0.5	0	0
symbB1.EST_k37c20_12680|m.29198	525	1	0.5	0.5	0
symbB1.EST_k37c20_12825|m.29527	152	0.5	0.5	0.5	0.5
symbB1.EST_k37c20_13424|m.30860	415	1	3	0	0
symbB1.EST_k37c20_1348|m.3129	292	1.5	2	1.5	1
symbB1.EST_k37c20_1369|m.3168	235	5	4	3	0.5
symbB1.EST_k37c20_13945|m.31959	330	0	0	0	0.5
symbB1.EST_k37c20_14340|m.32799	3845	0.5	1	1.5	2.5
symbB1.EST_k37c20_151|m.344	204	4	4	2.5	1
symbB1.EST_k37c20_15413|m.35140	461	1	1	1	0
m.1283	112	3	3	3.5	2
symbB1.EST_k37c20_15530|m.35382	544	0.5	0	0	0
symbB1.EST_k37c20_16090|m.36633	157	2	1.5	0.5	0
symbB1.EST_k37c20_17439|m.39726	295	1.5	1.5	1.5	1
symbB1.EST_k37c20_17557|m.39981	1210	0.5	1.5	0.5	1
symbB1.EST_k37c20_1763|m.4228	127	7	4	4	1
symbB1.EST_k37c20_17886|m.40673	796	1	0	0	0
symbB1.EST_k37c20_18007|m.40947	262	5.5	2.5	3.5	2
symbB1.EST_k37c20_1807|m.4315	605	2	1.5	1	0
symbB1.EST_k37c20_18914|m.42831	363	3	3.5	2	0
m.12839	312	2	1.5	1.5	0
symbB1.EST_k37c20_1935|m.4600	892	4	3	3.5	1
symbB1.EST_k37c20_2060|m.4873	147	6	3.5	3	4
symbB1.EST_k37c20_2071|m.4896	126	7	3.5	5.5	0
symbB1.EST_k37c20_20726|m.46522	157	4.5	4	4.5	3.5
symbB1.EST_k37c20_21115|m.47298	616	0.5	0.5	0	0
symbB1.EST_k37c20_21614|m.48388	335	2	1.5	1.5	0.5
symbB1.EST_k37c20_2316|m.5488	344	1	0	0.5	0
symbB1.EST_k37c20_24260|m.53662	192	1.5	0.5	0	0
m.12859	409	1.5	2	1	0
symbB1.EST_k37c20_24332|m.53801	388	0	0.5	0	0
symbB1.EST_k37c20_2434|m.5762	166	0	1	0	0.5
symbB1.EST_k37c20_2548|m.6110	212	6	7	6	4.5
symbB1.EST_k37c20_262|m.561	1089	9	6.5	6	3.5
symbB1.EST_k37c20_27166|m.59212	346	2.5	3	2	0.5
symbB1.EST_k37c20_2835|m.6680	165	3	2	2	1
symbB1.EST_k37c20_2873|m.6770	351	3	1	2	0.5
symbB1.EST_k37c20_30052|m.64411	370	2	1.5	2	0
symbB1.EST_k37c20_3045|m.7223	570	6.5	3.5	2	0
symbB1.EST_k37c20_3137|m.7441	137	3.5	2	1	0
m.1286	2829	296.5	249	269.5	155.5
symbB1.EST_k37c20_3194|m.7561	532	5.5	2	1	0.5
symbB1.EST_k37c20_319|m.681	429	5.5	2	2.5	0
symbB1.EST_k37c20_3367|m.8026	143	4	2.5	2.5	0.5
symbB1.EST_k37c20_34811|m.72609	265	1	2	1	0
symbB1.EST_k37c20_3550|m.8423	118	1.5	1	1	0
symbB1.EST_k37c20_3763|m.8967	138	5	3.5	4.5	1.5
symbB1.EST_k37c20_40880|m.81403	200	2.5	2	2	2
symbB1.EST_k37c20_4454|m.10626	401	1	0	0	0
symbB1.EST_k37c20_4530|m.10835	1086	4	2.5	2.5	1.5
symbB1.EST_k37c20_4585|m.10961	135	6	4.5	4	0
m.12872	385	10	8	6	2.5
symbB1.EST_k37c20_47047|m.87468	188	1.5	1	0	0.5
symbB1.EST_k37c20_47631|m.87845	639	2.5	1	0.5	0
symbB1.EST_k37c20_47633|m.87846	268	1	1	0	0
symbB1.EST_k37c20_47646|m.87855	135	5	2.5	3	1
symbB1.EST_k37c20_48001|m.88307	156	3.5	4	2.5	1
symbB1.EST_k37c20_48025|m.88342	199	4	2.5	3.5	0.5
symbB1.EST_k37c20_48387|m.88800	121	1.5	3.5	1.5	0
symbB1.EST_k37c20_4866|m.11610	391	5	4	3.5	3
symbB1.EST_k37c20_48819|m.89293	326	2	0.5	0.5	0
symbB1.EST_k37c20_5116|m.12234	365	1	2	0	0
m.10164	157	0	0	0.5	0
m.12887	415	1	1	1	0
symbB1.EST_k37c20_55677|m.94421	130	1.5	0.5	1	0.5
symbB1.EST_k37c20_57176|m.95446	360	1.5	1.5	0	0
symbB1.EST_k37c20_5771|m.13757	265	3	3	3	1
symbB1.EST_k37c20_59568|m.96245	208	3	5	2.5	2.5
symbB1.EST_k37c20_6130|m.14576	559	1.5	1.5	1	0
symbB1.EST_k37c20_6155|m.14644	880	2	1	1.5	0.5
symbB1.EST_k37c20_6169|m.14671	436	1	1	2	2
symbB1.EST_k37c20_6258|m.14822	332	2.5	1.5	1.5	0
symbB1.EST_k37c20_6575|m.15589	213	4	1	4	0
m.129	503	2.5	3	3	2
symbB1.EST_k37c20_6593|m.15621	461	1.5	2	1.5	0.5
symbB1.EST_k37c20_6718|m.15903	478	0.5	1.5	0	0
symbB1.EST_k37c20_679|m.1487	246	2	1	1	1
symbB1.EST_k37c20_6866|m.16214	439	1	0.5	0	0
symbB1.EST_k37c20_753|m.1636	362	4	3.5	1.5	1.5
symbB1.EST_k37c20_7975|m.18657	473	1	1	0.5	0
symbB1.EST_k37c20_8064|m.18902	416	1	0	0	0
symbB1.EST_k37c20_8373|m.19579	378	7	7	5.5	3
symbB1.EST_k37c20_8896|m.20721	588	2	2	2.5	0
m.12917	415	7.5	7	5	2
symbB1.EST_k37c20_9275|m.21620	2120	2.5	2	1	0
symbB1.EST_k37c20_9362|m.21825	318	4.5	2	1.5	0
m.10061	510	3	5	4.5	2
m.10199	219	7	7.5	7	6
m.10264	203	0	0.5	0	0.5
m.4337	518	0	0	0	0.5
m.10324	680	2.5	3.5	2	0
m.1036	1192	2	1.5	2	0.5
m.12941	323	6	8.5	7.5	1.5
m.10517	796	0	1	1	0
m.10603	487	0.5	0.5	0	0
m.10605	698	2	2.5	3	1.5
m.10713	218	8	6	7	6
m.12813	219	5.5	5	5.5	5
symbB1.EST_k37c20_37952|m.77340	217	1	0.5	0	1.5
m.10928	723	10	8	6.5	4
m.11115	300	3	3	2	3
m.21828	279	2	1.5	1	1
m.2713	305	1.5	3	2	1.5
m.19703	231	0	1	0	0.5
m.113	378	49	44.5	42	27.5
symbB1.EST_k37c20_41902|m.82682	468	20	15	16.5	10.5
m.31439	231	8	6	6.5	1.5
m.11458	213	3	1.5	2.5	2.5
m.11995	326	6	6.5	5.5	4
m.31539	379	3.5	3.5	3	1
m.14932	175	1.5	1.5	2	1
m.5696	189	6	6	7	4
m.12129	447	108	108	96.5	57.5
m.29835	460	99.5	100	92.5	55
m.30405	235	69	65.5	62.5	40
m.2128	233	48.5	51	44.5	28.5
m.28478	448	30	29	26.5	15.5
m.36059	184	18	18	15.5	12
symbB1.EST_k37c20_23066|m.51297	469	30	28.5	26	14.5
m.12942	291	0	0	0	1
m.1245	204	24.5	24.5	22.5	19
m.15067	179	6.5	6.5	6.5	5
m.10914	217	5	6	5	3.5
m.17885	208	4	3.5	4	3.5
m.12699	199	11.5	11.5	12	9.5
m.14255	219	7	5	5	3
m.1509	223	4	4.5	5	4
m.18748	201	8.5	8	8.5	6
m.1242	255	3.5	3.5	3.5	3.5
symbB1.EST_k37c20_46370|m.87062	230	3	3	3.5	3.5
m.7341	237	3	3	3.5	3
m.22444	205	0.5	0	0.5	0
symbB1.EST_k37c20_56818|m.95252	228	7	7	6	4.5
m.12659	176	0	0.5	0	0.5
m.12690	150	0	2	0.5	0
m.12709	550	5.5	5.5	6.5	3
m.12711	510	4	7	2	1.5
m.12724	296	3.5	5	2.5	5.5
m.12733	700	10.5	9.5	9.5	5
m.12781	500	1	1.5	1	0.5
m.12890	232	2	0.5	1.5	0
m.12970	372	6	6	6	1
m.13047	186	4.5	6.5	5.5	5
m.26081	187	6.5	8	6	7.5
m.13119	549	9	5.5	5.5	1.5
m.1334	391	1.5	0.5	0	0.5
m.13436	653	1.5	1.5	2	1.5
m.13638	869	1	1	1	0.5
m.13659	548	1	1	1	1
m.13801	461	0.5	0	0.5	0
m.1390	448	6.5	8.5	8.5	2.5
m.1391	160	0.5	1	0.5	0
m.1396	509	0.5	1	1.5	0.5
m.13574	515	1	1.5	2	0.5
m.1296	468	3	2.5	1.5	1
m.14282	326	0.5	1.5	1.5	0.5
m.145	467	1.5	1	0.5	0
m.14924	360	0	0.5	0.5	0
m.1493	232	5	9	5.5	3
m.15139	435	47.5	46.5	32.5	29
symbB1.EST_k37c20_26730|m.58389	993	5	6.5	1	0
symbB1.EST_k37c20_1952|m.4632	728	3.5	4	1	0
symbB1.EST_k37c20_7002|m.16520	790	7.5	6	4	2.5
m.15220	508	9.5	10	9	4
m.15426	1113	6	6.5	4.5	2.5
m.15462	185	4	3.5	2.5	0
m.15831	119	6	2	2.5	0.5
m.12976	264	3	3.5	3	1.5
m.16008	262	2.5	3.5	3.5	2.5
m.16090	446	18.5	21	13.5	8
m.16351	226	8.5	8	9.5	5.5
m.16371	297	1.5	1.5	1.5	1.5
m.16813	293	1	0.5	1	0
m.17239	445	1.5	1	2.5	0
m.173	389	178	184	180	138.5
m.184	376	196	198	196	152.5
m.278	253	120	125.5	121.5	95.5
m.26952	376	47.5	44.5	43	39.5
m.17435	484	17.5	18	19.5	9.5
m.17469	174	2	3	2.5	2
m.12991	100	32.5	30	25.5	16
m.17967	175	4	2	3.5	2
m.6185	175	4	2	3.5	2
m.1806	594	2	3.5	2.5	0
m.18179	295	6.5	6	5.5	4.5
m.26302	181	3	5	2	0.5
m.18366	538	4	5	2	1.5
m.18373	191	2	3.5	2	1
m.11555	111	1	1	1	0.5
m.18767	961	3.5	3.5	5	3
m.1911	462	3	1.5	4	2
m.1884	645	2.5	1.5	2.5	1.5
symbB1.EST_k37c20_26089|m.57196	562	0.5	0	0.5	1
symbB1.EST_k37c20_41705|m.82450	593	1	0	0.5	0.5
m.19242	719	8.5	9.5	9	3.5
m.19535	181	1.5	1	2	0.5
m.19661	333	4.5	4.5	5.5	1
m.12999	500	0.5	0.5	0.5	0
m.19674	317	6	7.5	4	2.5
m.19764	354	3.5	4	3.5	1.5
m.21346	340	4.5	4.5	3	3
m.16676	336	2	2.5	2	1
m.20126	239	1	2	2	0.5
m.5042	675	1	2.5	2	0.5
m.20952	109	1.5	1.5	2	0
m.20957	639	4.5	6.5	5.5	3.5
m.14998	1027	0.5	0	0	0
m.21013	777	3	3	1.5	1.5
m.18548	223	1	1	1	1
m.21153	225	2	3.5	2	1.5
m.21390	125	12	10	11.5	9
m.21690	240	0	0.5	0.5	0
m.218	310	12.5	13	9.5	9.5
m.22339	1615	0.5	0	1	0
m.10183	616	0	0	1	0
m.13002	220	1	2	1	0
m.22940	466	11	11.5	12.5	7.5
m.232	1282	5.5	3	2.5	2.5
m.23328	172	1	1	1	1
m.23454	187	27.5	20.5	28.5	16.5
m.23900	193	3	3	2.5	1.5
m.24137	338	2.5	2	0.5	0.5
m.24851	900	15.5	23	14.5	3
m.24952	767	0	0	0	0.5
m.24983	433	1	0	1	0.5
m.25258	278	2.5	5	5.5	3.5
m.1301	177	0.5	1	0.5	0
m.25369	237	1.5	0.5	0.5	0.5
m.25835	116	5	3	3.5	1
m.25985	421	17.5	18.5	17	11
m.26956	495	17	14	15.5	5.5
m.27117	475	5	4	5.5	0.5
m.2752	168	9	11	10.5	7
m.27687	497	3	3	3	0.5
m.27757	157	3	3	3	2.5
m.27890	192	0	4	0	0.5
m.2792	427	0.5	1.5	1.5	1
m.2030	436	1.5	2.5	2.5	1.5
m.13026	699	0.5	0	0	0.5
m.28159	179	1	0.5	0.5	0
m.28444	404	6	4.5	8.5	3.5
m.13796	395	0.5	0.5	1.5	0
m.2848	287	4.5	4	2.5	2.5
m.28480	131	1	0.5	0.5	0
m.18341	246	3	0	1	0
m.28687	461	1.5	0.5	0.5	0
m.2908	2325	2	2.5	2	0
symbB1.EST_k37c20_4259|m.10144	2381	1.5	1	2	1
m.29808	242	9	5.5	8.5	4
m.20285	293	2	2.5	2.5	2
m.29813	455	6	3.5	3	3
m.30980	429	4.5	3	3	1.5
m.13131	436	3.5	4	3	3.5
m.15859	410	7	5	5.5	5
m.12982	418	2	4	4	1.5
symbB1.EST_k37c20_6773|m.16013	432	3.5	3	1.5	1.5
m.3079	696	22	19.5	18.5	8
m.2150	326	2.5	2	2	2
m.31093	201	1	0	0.5	0
m.13039	212	3.5	1.5	1	1.5
m.31593	374	0.5	0.5	2	0.5
m.32004	521	10	10	9.5	6.5
m.32539	222	3.5	3	2.5	2
m.6240	289	0	0	0.5	0
m.33135	103	38	36	35.5	26
m.33500	300	14.5	16.5	13	16
m.33850	297	0.5	0	0	0
m.3414	517	0.5	0	0.5	0
m.34165	271	1	1.5	2	0
m.3494	2140	129.5	135.5	122	73.5
m.13041	309	0.5	0	2	0
m.36049	334	5.5	3.5	2.5	0.5
m.13050	236	0.5	0	1	0
m.36534	1157	0	1	2	0.5
m.37637	179	11	12	10	1.5
m.6583	194	0.5	0	0	0
m.38108	101	2	0	1	0
m.38282	359	6.5	4.5	4.5	4
m.17520	299	5	4	4	4
m.3835	317	2	0.5	0	0
m.3844	610	61	61	59.5	23.5
m.9144	101	12	15.5	12.5	10.5
m.38633	275	14	13.5	11.5	4
m.3872	704	3	3	2.5	1.5
m.392	136	19.5	19.5	20	15
m.13061	1080	0.5	1	0.5	0
m.4330	257	0	1	0	0
m.44	328	6.5	5	6.5	3
m.22336	329	8.5	6.5	6.5	2
m.449	162	6.5	5	5.5	4.5
m.4530	483	1.5	0	0	0
m.4781	617	10	12	12	5
m.4865	531	9.5	9	5.5	3
m.4884	253	18	17.5	21	15.5
m.4960	840	31.5	29	31.5	18.5
symbB1.EST_k37c20_2962|m.7004	867	3.5	0.5	2.5	0
m.498	709	0	0	0.5	0
m.5030	279	13.5	11.5	10.5	3.5
m.13075	235	1	1	1	1
m.506	193	3.5	3.5	3.5	2
m.5087	320	2.5	2.5	2	1.5
m.5096	1402	6	6	4.5	0
m.5098	411	1.5	1	1	0.5
m.29201	116	4	3	2.5	1.5
m.22041	329	0.5	0.5	1	0
m.32422	236	0	1	1	0
m.5115	549	8	10	8.5	5.5
m.5317	354	9.5	11	9.5	5
m.5270	380	4	6.5	6	2
m.5328	257	3	3.5	3.5	2.5
symbB1.EST_k37c20_745|m.1617	448	2.5	3	3.5	1
m.5347	415	9.5	8.5	10	4.5
m.537	304	1.5	2.5	3	1.5
m.5384	568	1	2	2	0
m.13076	445	4.5	3.5	7	1.5
m.5440	160	44	22	40	27.5
m.19482	215	37.5	19	34	25
symbB1.EST_k37c20_660|m.1437	241	37.5	18.5	34	25
m.5463	882	73	68	63.5	43
m.5486	109	1	2	2	1.5
m.5510	229	3.5	5	3	1
m.5513	246	4	5.5	4.5	2
m.5546	1101	14.5	17	15.5	7.5
m.5582	258	5.5	7	5	2.5
m.5619	199	5	6	5	1
m.5634	149	23	16	11.5	10
m.13401	174	16.5	13	10.5	9.5
