m.531	580	19	16	21	19	4	0	10	10
m.5315	882	16	14	8	10	2	1	8	6
m.532	113	5	4	3	4	5	4	3	5
m.534	225	7	9	16	15	1	1	1	3
m.5346	119	2	2	2	2	0	0	2	0
m.1225	1047	1	3	1	1	0	0	2	3
m.535	370	1	0	0	0	1	0	2	1
m.5352	328	1	1	0	0	0	0	1	1
m.5354	547	9	13	11	9	5	4	11	8
m.5364	172	11	10	8	9	6	4	6	4
m.5369	500	6	4	3	7	4	3	4	4
m.5376	135	3	1	1	3	1	1	2	3
m.5382	195	3	3	4	3	2	2	3	4
m.5390	842	6	8	7	8	5	2	7	6
m.5398	324	2	0	2	1	0	0	2	1
m.5400	164	6	8	6	7	7	6	7	7
m.12306	644	1	1	2	2	0	0	0	0
m.5401	114	1	1	4	1	1	0	3	1
m.5403	461	21	23	15	14	9	10	11	12
m.5407	595	10	8	6	10	2	2	7	7
m.5413	216	1	1	0	1	1	1	1	2
m.5415	188	5	4	4	5	2	3	2	4
m.5416	476	3	2	1	1	2	1	4	4
m.5422	1121	8	10	8	9	2	3	7	4
m.5425	415	38	35	34	33	16	19	27	28
m.5441	307	2	2	5	2	3	1	3	3
m.5442	167	15	15	14	16	10	9	15	14
m.12334	1458	2	1	2	2	3	3	2	2
m.5457	390	1	3	1	1	0	0	0	0
m.5459	641	2	1	0	1	0	0	0	0
m.5465	622	12	11	13	9	9	6	9	9
m.5473	170	3	4	4	8	1	0	3	3
m.5478	219	2	2	1	1	0	0	0	0
m.5484	707	4	4	3	3	0	0	1	2
m.5487	105	8	9	5	3	3	2	4	6
m.5493	248	0	0	0	0	0	0	2	1
m.550	489	32	34	34	35	25	16	25	26
m.5507	231	1	4	2	2	0	1	2	1
m.1235	511	5	2	6	4	0	1	2	2
m.5516	387	6	6	5	2	3	4	4	5
m.552	338	9	10	7	9	6	9	4	6
m.5522	429	4	4	3	3	4	2	4	6
m.5525	456	17	16	14	14	11	7	14	13
m.5528	192	4	5	3	3	3	4	3	4
m.5538	480	12	13	11	10	9	8	9	9
m.5566	116	1	2	2	3	1	1	1	1
m.5581	320	2	1	2	1	1	2	1	1
m.5583	175	4	4	4	5	1	0	2	3
m.5593	175	1	1	2	2	0	0	0	1
m.1013	969	0	1	1	1	0	0	0	1
m.12366	358	0	0	3	2	0	0	0	0
m.56	236	9	8	8	8	4	3	3	5
m.5603	203	4	4	4	4	1	1	4	2
m.5605	166	5	7	6	7	4	4	4	4
m.5606	190	6	6	3	4	2	2	0	0
m.5611	317	14	16	18	19	8	5	16	16
m.5613	134	6	6	5	7	3	1	8	9
m.5618	330	2	1	4	4	3	3	0	1
m.5620	959	2	5	5	3	0	1	4	5
m.5624	813	15	14	17	15	5	2	9	10
m.5628	431	28	26	27	25	18	13	31	22
m.1238	450	5	4	4	4	4	2	4	4
m.5643	338	4	5	3	4	3	2	4	5
m.5644	430	16	13	17	11	10	9	11	11
m.5659	127	4	7	6	6	3	2	3	3
m.5661	257	0	1	0	1	0	0	0	0
m.5664	242	17	14	17	15	10	10	15	15
m.5665	346	7	9	11	8	3	1	3	6
m.5672	207	0	1	1	0	0	0	0	0
m.5676	297	4	4	2	2	0	0	0	0
m.5677	398	6	5	6	7	2	2	6	5
m.5680	200	0	1	1	0	0	0	0	0
m.12417	694	2	3	1	1	1	1	2	2
m.5686	252	2	2	1	1	1	1	1	1
m.5692	394	0	2	1	1	0	0	0	1
m.5724	205	15	13	6	4	1	0	1	1
m.5735	289	3	2	1	2	0	0	2	1
m.5752	384	1	0	0	1	0	0	1	1
m.5753	396	3	3	2	2	1	1	1	2
m.5755	241	3	2	2	3	1	2	2	0
m.578	416	0	2	0	0	0	1	1	0
m.579	570	24	24	26	24	5	6	19	17
m.580	344	23	23	18	19	10	16	16	13
m.1249	263	15	17	8	7	3	3	3	3
m.5803	326	1	2	2	0	0	0	3	1
m.5804	1293	14	15	11	15	8	8	9	11
m.5811	486	23	23	24	21	14	11	23	20
m.5859	199	7	7	7	5	6	4	6	4
m.5862	284	3	3	6	4	3	3	3	3
m.5867	472	6	7	4	6	3	4	5	4
m.5868	232	0	0	1	0	0	0	0	1
m.5869	404	4	2	2	3	1	0	2	2
m.5870	1080	23	16	14	13	6	3	16	13
m.5891	357	3	3	4	3	2	1	2	2
m.12517	148	3	1	1	1	0	0	1	2
m.5898	324	0	0	1	1	0	0	0	0
m.5900	332	2	2	2	2	0	1	0	1
m.592	568	3	2	1	2	0	2	3	3
m.5924	163	3	3	4	3	0	0	2	0
m.5940	470	20	21	17	17	9	7	12	13
m.5946	412	4	5	5	2	1	2	3	1
m.5947	328	4	3	5	2	2	2	3	2
m.595	591	9	12	9	8	8	4	10	9
m.5953	1295	44	42	35	34	14	16	29	30
m.5958	540	0	0	1	0	0	0	0	0
m.12521	914	20	18	20	19	8	7	14	12
m.5961	726	40	44	42	46	21	20	35	41
m.5976	440	2	3	3	3	0	0	2	1
m.5981	145	7	6	7	6	5	3	2	2
m.6000	281	11	12	12	12	6	5	7	7
m.6006	339	35	35	26	28	20	26	24	25
m.6024	399	5	4	4	5	1	3	3	3
m.6025	191	20	16	5	6	3	3	6	6
m.604	626	13	10	10	11	11	8	7	7
m.6042	807	3	3	1	1	0	0	1	0
m.6043	332	1	0	0	0	0	0	0	0
m.12550	201	4	5	4	5	2	2	5	4
m.6046	318	2	2	1	2	0	1	2	2
m.6058	1126	3	1	1	1	0	0	2	1
m.606	401	17	19	23	19	9	9	14	15
m.6062	535	11	9	10	10	5	6	4	6
m.6067	290	2	2	2	3	2	0	1	0
m.6076	413	2	2	0	1	0	1	0	1
m.6093	277	1	1	1	2	0	0	0	0
m.6098	224	0	2	0	0	0	0	0	0
m.611	550	6	6	3	4	5	4	3	4
m.6130	287	19	13	16	14	8	9	12	10
m.12589	426	3	4	4	3	2	1	2	2
m.6137	829	0	1	4	2	0	0	1	1
m.6149	834	13	7	10	11	5	6	15	17
m.6153	459	4	5	5	5	4	2	2	3
m.6160	246	10	12	11	10	4	3	7	9
m.6161	297	3	5	2	2	2	1	2	4
m.6174	243	21	23	17	19	14	10	15	15
m.6192	463	11	14	15	15	8	7	8	7
m.6207	485	2	2	0	0	0	0	1	1
m.6208	1190	1	1	0	0	0	0	1	1
m.6212	640	42	36	40	35	20	21	26	24
m.12606	311	1	1	1	0	0	0	1	1
m.6219	1290	6	4	2	2	0	0	5	2
m.6233	239	3	4	3	3	2	0	3	1
m.6235	1030	1	1	2	2	0	1	2	2
m.6244	213	1	0	0	0	0	0	0	0
m.625	931	1	0	0	0	1	0	0	0
m.6258	470	4	3	4	5	1	1	2	3
m.6266	564	16	15	16	17	4	5	18	16
m.6279	328	2	2	0	2	0	0	1	1
m.628	379	3	2	2	3	1	0	2	3
m.1261	196	0	2	0	2	1	1	0	0
m.631	168	1	0	0	0	0	0	1	1
m.6338	688	0	0	2	0	0	0	0	0
m.6354	185	3	5	5	6	3	3	3	3
m.6361	1066	16	15	20	16	6	4	5	8
m.6363	693	8	10	6	4	0	0	3	2
m.637	726	3	3	3	6	0	0	6	8
m.6370	313	17	16	14	18	16	12	17	17
m.6400	282	2	1	2	2	0	0	1	1
m.6404	402	7	5	4	3	0	0	4	2
m.6408	422	0	1	0	1	0	0	0	0
m.10132	182	2	2	1	2	0	0	1	1
m.12641	187	1	1	1	1	0	0	0	0
m.6410	391	4	1	1	2	0	0	2	2
m.6414	454	6	3	3	5	2	2	5	4
m.6433	288	1	2	0	2	0	0	1	3
m.6495	278	3	3	2	4	1	2	3	3
m.650	554	3	6	5	5	4	2	8	6
m.6505	217	2	2	3	1	0	0	1	1
m.651	113	8	5	7	8	5	6	6	7
m.6511	281	12	12	9	9	6	2	5	6
m.6516	603	1	1	1	1	0	0	1	1
m.6522	302	19	19	16	17	9	9	12	12
m.12642	195	33	34	28	32	21	16	21	23
m.6524	587	25	25	19	21	18	20	24	19
m.6525	168	3	2	2	2	0	0	0	0
m.6534	473	0	1	0	1	1	0	2	2
m.6554	533	19	17	13	16	8	5	8	8
m.6562	225	4	4	3	4	1	1	2	1
m.657	677	9	8	9	9	2	4	10	12
m.6574	602	18	16	16	15	1	1	8	6
m.6603	632	3	4	3	4	4	1	4	4
m.6613	526	0	1	1	2	0	0	1	1
m.6614	1203	8	7	5	4	4	6	5	5
m.12648	162	2	1	1	1	0	0	1	1
m.6620	708	6	6	2	3	2	3	3	4
m.6630	215	0	1	0	0	0	0	2	2
m.6645	175	2	3	2	1	0	0	0	0
m.6650	137	2	1	0	1	0	1	2	2
m.6654	227	5	7	4	4	1	4	4	5
m.6678	2678	4	7	5	4	2	5	8	6
m.6688	381	7	4	6	4	1	1	3	2
m.6690	123	3	4	3	3	2	2	1	1
m.6698	487	36	34	32	31	18	19	23	22
m.6700	483	1	0	1	0	1	0	1	0
m.1265	381	1	1	2	3	1	1	2	2
m.6705	727	15	16	15	14	9	7	10	11
m.671	663	2	2	2	3	0	0	0	1
m.6724	676	25	34	17	22	12	11	19	15
m.673	891	3	1	1	1	0	0	0	0
m.6735	993	1	2	0	0	0	0	1	0
m.6750	260	9	11	11	10	10	7	11	11
m.6751	684	3	4	1	4	0	0	1	2
m.6756	433	1	2	1	1	1	0	2	1
m.6764	636	8	8	4	3	0	0	1	2
m.6777	271	6	2	3	3	3	2	5	4
m.12662	470	12	8	12	13	5	4	9	6
m.6795	338	2	2	5	3	1	1	2	2
m.681	2015	76	80	83	80	55	54	58	57
m.6816	173	1	1	2	1	0	0	3	3
m.6822	465	4	1	3	2	1	1	3	1
m.6835	423	5	2	3	2	4	1	4	2
m.6844	389	13	11	17	14	3	0	9	10
m.6864	607	3	1	3	2	0	1	2	1
m.6865	1038	2	2	1	2	1	0	1	2
m.6868	946	13	13	12	15	1	1	5	6
m.6883	567	11	15	12	14	10	9	12	10
m.12676	293	4	3	1	1	0	0	2	1
m.6915	184	1	1	2	2	1	0	1	1
m.694	857	4	5	10	6	2	3	6	4
m.6949	182	1	1	1	1	0	0	0	0
m.6956	142	0	1	0	1	0	0	0	1
m.6968	331	0	2	1	0	0	0	2	0
m.6975	388	3	3	2	3	0	0	3	3
m.698	256	1	1	0	0	1	1	1	1
m.6987	527	1	1	1	1	0	0	2	1
m.6990	479	7	9	5	8	1	2	6	4
m.6999	171	2	0	3	2	0	1	1	1
m.12686	459	3	4	1	4	2	2	3	3
m.70	207	5	5	3	3	0	1	2	2
m.7005	1086	52	51	38	37	34	32	42	35
m.707	329	2	3	2	2	0	0	2	1
m.7103	496	4	3	3	3	1	0	1	2
m.7107	168	0	0	1	1	0	0	0	0
m.711	289	1	1	2	1	0	0	1	2
m.7111	267	3	2	2	1	1	1	1	2
m.7115	1367	10	5	11	8	1	1	5	7
m.7131	978	7	5	6	3	5	4	4	5
m.7138	221	0	2	2	2	0	0	2	2
m.12693	1749	20	21	17	17	0	0	4	3
m.7140	275	9	11	8	10	10	10	11	10
m.7154	627	0	1	0	0	0	0	1	0
m.7159	1549	1	4	3	4	2	2	2	1
m.720	102	2	1	1	2	1	0	1	0
m.7206	974	9	7	7	8	4	5	7	6
m.721	1283	2	2	1	2	0	0	4	1
m.7211	854	2	2	2	2	0	0	2	2
m.7240	672	2	1	3	3	0	0	1	1
m.7242	348	2	1	0	2	0	0	1	1
m.725	200	1	1	1	0	0	0	1	0
m.12695	530	3	0	0	2	0	0	2	0
m.7262	373	20	19	18	19	8	9	13	15
m.7285	870	1	0	0	1	0	0	0	0
m.7288	361	11	11	7	6	1	3	4	6
m.7296	413	42	46	35	33	28	23	33	29
m.7297	100	7	10	6	7	8	6	8	9
m.733	773	14	10	11	12	6	4	7	9
m.7348	315	16	16	13	13	6	5	9	11
m.7362	351	1	1	1	1	0	0	0	0
m.7372	521	2	3	1	1	0	0	0	0
m.7375	539	2	0	0	2	1	1	1	3
m.12698	142	5	4	4	5	0	0	2	2
m.738	140	16	16	12	11	11	12	9	10
m.7404	524	105	105	110	120	86	94	94	94
m.7426	502	28	35	35	32	20	14	32	32
m.745	243	14	14	9	11	4	5	9	10
m.7457	110	11	6	10	10	6	4	7	7
m.7461	430	15	14	14	14	5	4	3	5
m.7469	537	5	4	4	4	1	2	6	6
m.7470	329	0	0	2	2	0	0	0	0
m.7487	461	0	0	0	1	0	0	0	2
m.10135	467	6	3	6	3	1	2	6	5
m.12707	398	1	0	0	1	4	4	2	1
m.750	800	2	1	0	0	0	0	1	0
m.7509	441	8	6	3	4	0	1	4	4
m.753	343	4	4	2	3	2	2	6	4
m.755	538	1	2	1	0	0	0	2	2
m.7552	386	2	1	0	1	0	0	1	0
m.7561	417	4	3	6	2	1	1	1	3
m.7582	540	4	4	4	5	2	0	7	4
m.7588	415	1	2	2	2	1	2	1	2
m.7592	467	14	13	9	8	6	2	5	5
m.7593	596	3	8	7	7	3	2	4	4
m.12716	167	2	3	2	3	1	0	1	1
m.7595	1291	61	68	52	54	36	34	63	67
m.7600	469	1	0	0	0	1	0	0	0
m.7628	331	0	0	0	0	0	0	0	2
m.7630	342	0	0	1	2	0	0	3	2
m.7637	482	7	7	4	6	2	2	7	9
m.7644	222	1	1	2	2	0	0	1	1
m.7647	1472	5	6	1	5	3	4	4	3
m.765	688	5	5	7	6	0	0	0	1
m.7658	726	0	1	0	0	0	0	2	2
m.7660	262	1	1	0	0	0	0	0	0
m.12721	179	2	1	2	1	1	0	2	1
m.7663	465	3	3	2	1	1	1	2	3
m.7667	285	7	4	8	9	3	3	7	6
m.7674	481	7	7	7	9	7	8	8	9
m.7691	358	2	1	3	2	0	0	0	1
m.77	597	47	43	44	47	33	29	42	42
m.772	418	21	24	22	18	10	7	12	11
m.7741	384	84	87	84	86	69	64	72	71
m.7744	503	0	0	1	0	2	2	2	2
m.7751	288	10	17	18	19	6	7	8	9
m.7753	1062	1	2	0	1	0	0	0	0
m.12725	224	3	6	4	4	4	3	4	4
m.7798	205	1	1	1	1	0	1	2	1
m.782	388	40	42	36	36	23	25	31	31
m.7823	187	1	1	0	0	0	0	0	0
m.7834	739	4	4	3	2	0	0	4	2
m.7836	367	0	1	0	1	1	1	2	1
m.784	162	2	3	1	1	0	0	0	0
m.785	233	1	2	0	1	9	10	3	6
m.787	428	33	37	34	35	24	20	28	28
m.789	775	1	3	2	4	0	0	3	2
m.791	133	1	1	2	2	3	0	2	2
m.12732	698	42	34	29	34	7	10	23	22
m.793	584	1	1	0	1	0	0	0	0
m.7945	324	2	3	2	1	0	0	0	1
m.7961	340	2	3	2	2	0	0	0	0
m.7974	155	2	2	3	2	1	1	2	1
m.8003	356	3	5	6	5	3	3	4	4
m.8017	724	3	5	7	5	3	1	6	3
m.8023	472	2	1	2	1	0	0	2	2
m.8059	183	2	2	2	1	0	0	0	1
m.809	141	1	1	2	2	1	1	1	0
m.81	504	18	18	23	20	8	9	12	14
m.12737	490	0	1	0	2	0	0	1	0
m.8138	1023	2	1	0	0	0	0	0	0
m.8149	654	5	5	3	3	1	2	7	6
m.818	312	2	1	1	2	0	0	0	0
m.82	123	1	2	3	1	0	0	2	1
m.8222	467	28	29	30	25	18	14	24	22
m.8227	922	4	3	5	3	0	0	1	1
m.8232	523	4	2	3	2	1	1	3	3
m.8233	1215	31	28	30	26	14	15	18	16
m.8241	512	1	2	1	2	0	1	2	1
m.8246	632	0	0	0	1	0	1	1	0
m.12740	434	9	9	7	6	4	4	5	7
m.8318	815	0	1	1	0	0	0	0	0
m.8342	908	45	42	40	39	30	26	40	31
m.8376	1390	3	6	1	3	0	1	3	3
m.849	171	13	13	5	6	5	6	5	5
m.8553	598	1	1	1	0	0	0	2	1
m.8574	338	2	1	3	2	0	0	1	0
m.8594	352	3	2	2	2	2	2	3	3
m.860	473	14	11	10	12	9	7	12	13
m.8609	175	11	12	11	10	2	2	2	2
m.8622	179	2	1	2	1	0	0	2	1
m.12744	483	4	4	1	3	1	0	3	5
m.8646	552	0	1	0	2	0	0	0	0
m.865	271	13	13	8	8	5	6	3	3
m.8693	201	4	4	4	4	2	2	4	4
m.8696	278	2	1	2	2	0	1	3	2
m.8700	316	2	2	2	2	0	0	1	2
m.8703	160	3	2	3	2	1	0	3	1
m.8709	507	4	6	5	5	0	1	4	3
m.873	140	6	6	5	6	2	2	7	5
m.8730	570	5	5	2	3	1	1	2	3
m.8735	575	1	1	1	2	0	0	2	2
m.12757	255	8	7	4	7	5	4	5	5
m.8756	335	0	0	1	1	0	0	0	1
m.8796	376	8	5	6	5	1	0	7	4
m.8799	389	15	13	12	10	5	3	4	3
m.8820	398	1	0	0	0	0	0	0	1
m.886	1029	1	0	0	0	1	1	1	0
m.8870	312	18	17	17	19	12	12	9	11
m.8872	406	10	12	12	10	7	5	8	9
m.8875	267	6	5	9	9	2	2	4	3
m.8877	241	6	4	5	5	2	3	5	6
m.8885	757	36	35	23	26	2	1	14	14
m.1276	494	3	2	1	1	0	0	0	1
m.8900	399	15	13	12	16	12	10	11	10
m.8901	709	0	0	1	0	0	0	1	0
m.8908	660	0	0	1	2	0	0	2	2
m.8913	420	3	4	3	3	1	0	2	2
m.8914	480	1	1	2	2	1	1	3	1
m.892	692	10	9	8	11	0	0	4	3
m.8928	359	9	9	8	8	5	9	8	8
m.8936	197	3	4	3	4	2	0	3	3
m.8939	146	3	1	2	3	2	2	3	3
m.8941	216	8	8	8	10	1	0	5	4
m.10138	474	2	3	2	3	3	2	3	1
m.12762	252	19	15	16	15	5	7	10	11
m.8943	224	2	1	2	1	2	1	1	2
m.8947	2092	8	5	12	8	3	3	10	9
m.8953	221	6	8	8	9	5	6	6	7
m.8954	500	7	5	6	6	2	3	6	8
m.8957	494	2	2	2	2	0	0	3	3
m.8982	213	7	5	7	8	1	0	1	2
m.8984	345	2	2	1	1	0	0	2	0
m.8991	306	18	14	14	16	10	9	13	13
m.90	277	2	1	0	0	0	1	2	1
m.9006	624	1	1	0	0	0	0	0	0
m.12764	395	6	6	8	7	1	1	1	1
m.9013	389	8	7	6	6	6	6	8	7
m.9015	170	5	5	6	6	9	5	8	9
m.9022	1133	31	29	27	29	20	21	24	25
m.9023	1893	0	0	1	0	1	0	1	0
m.9029	177	0	0	1	0	0	0	0	1
m.9034	345	0	1	1	0	1	1	0	0
m.904	870	6	6	10	8	0	1	3	5
m.9051	213	10	10	11	10	6	3	11	9
m.9052	1364	5	4	5	6	1	1	3	7
m.9058	352	17	17	12	14	8	8	8	8
m.12770	763	3	5	5	4	1	0	3	2
m.9072	179	2	1	4	3	1	3	1	0
m.9073	508	12	11	9	13	5	4	9	9
m.9086	773	21	17	19	19	9	9	19	20
m.9089	726	4	4	5	6	4	3	5	5
m.9097	494	3	4	3	2	3	4	4	1
m.9104	238	0	1	0	0	0	0	0	0
m.9109	151	3	3	4	3	2	2	3	2
m.911	192	3	2	3	1	0	0	2	1
m.9110	140	6	5	5	4	4	2	2	2
m.912	124	1	0	1	1	0	0	1	1
m.12774	857	0	0	1	0	0	0	0	0
m.9122	382	2	4	2	2	1	1	2	3
m.9133	155	6	4	6	4	1	2	3	2
m.9135	505	5	5	3	3	2	1	2	3
m.9137	549	19	18	14	17	13	11	10	10
m.9141	173	2	2	3	5	0	0	2	3
m.915	457	1	2	3	2	0	0	1	2
m.9151	279	1	2	3	1	2	2	4	5
m.9167	564	13	12	11	13	6	7	12	11
m.9170	543	4	3	2	3	0	0	1	4
m.9176	257	6	7	7	8	2	2	3	3
m.12783	327	1	2	3	2	0	0	1	1
m.918	345	10	12	9	7	5	3	6	6
m.9181	139	4	3	5	4	1	1	2	1
m.9193	136	3	2	3	2	0	0	1	0
m.9195	251	0	2	1	1	0	1	1	1
m.9200	158	2	1	2	1	0	0	1	0
m.9206	260	1	0	1	0	0	0	0	0
m.9224	322	5	6	7	8	0	0	1	2
m.9226	462	25	21	21	20	18	17	19	18
m.923	391	3	2	1	1	0	1	1	0
m.924	786	15	15	10	15	3	2	9	13
m.12790	138	5	6	2	5	3	3	2	5
m.9242	256	2	2	3	3	1	2	4	4
m.9252	695	1	0	0	0	0	0	1	1
m.9253	509	3	2	2	2	1	1	3	3
m.9267	132	2	2	1	1	0	0	1	2
m.9284	447	14	13	13	10	14	9	19	12
m.9290	1260	1	1	1	1	0	0	0	1
m.9295	226	3	3	1	3	1	1	2	1
m.9312	311	3	3	3	4	1	1	0	1
m.9319	314	6	8	4	5	1	1	3	5
m.9320	149	2	2	0	0	0	0	1	0
m.12795	196	2	4	2	2	0	0	2	3
m.9322	625	10	10	10	9	4	5	10	7
m.933	881	0	1	1	1	0	0	0	0
m.9331	568	3	3	3	3	0	0	0	0
m.9340	260	3	2	2	3	0	1	0	0
m.9341	306	4	3	3	4	0	0	4	3
m.9342	193	9	8	9	8	3	4	6	7
m.9366	437	2	2	1	3	1	0	1	1
m.9386	745	0	0	2	0	0	0	0	0
m.9389	756	1	1	1	1	1	0	0	0
m.9399	268	15	17	10	10	6	7	8	8
m.12796	156	9	8	9	7	4	7	11	9
m.940	484	10	6	7	5	0	1	5	5
m.9408	224	5	4	5	4	0	0	2	2
m.9411	328	12	14	11	11	7	8	7	9
m.9432	802	8	7	9	8	4	1	6	6
m.9440	538	1	2	1	0	0	0	1	1
m.9443	895	2	2	3	2	0	0	3	4
m.9447	704	8	8	5	7	9	8	6	6
m.9474	609	2	1	1	1	1	1	1	4
m.9478	1342	46	46	37	38	17	14	25	28
m.948	269	7	4	8	7	2	3	1	3
m.1281	317	0	2	1	1	0	0	0	0
m.949	153	12	10	9	7	7	6	12	11
m.9498	636	0	0	1	0	0	1	0	0
m.9510	372	1	0	0	0	0	0	1	2
m.9511	681	12	10	11	12	3	2	11	12
m.9524	422	3	4	4	4	0	0	4	2
m.9527	577	4	3	3	1	1	2	4	2
m.9546	175	5	6	6	6	2	0	5	5
m.9560	412	4	2	3	3	0	2	4	3
m.9561	429	11	9	6	5	5	3	6	8
m.9566	251	1	2	2	2	1	1	0	0
m.12810	529	12	12	10	14	7	8	9	7
m.9578	173	42	39	31	34	3	2	8	7
m.9587	410	2	2	3	1	1	0	1	1
m.9595	223	37	40	38	42	32	25	37	39
m.9596	217	2	2	3	3	0	1	3	2
m.9604	530	1	1	5	1	0	0	0	0
m.9613	714	1	0	2	3	0	0	0	0
m.9621	354	0	0	0	1	0	0	0	0
m.9627	515	0	0	0	0	0	0	0	1
m.9628	960	3	5	4	2	1	0	1	3
m.965	551	16	17	13	15	9	7	10	8
m.10146	361	1	3	1	1	1	0	0	0
m.12818	193	4	3	6	7	3	4	6	8
m.9652	236	10	13	13	12	11	9	9	10
m.9654	1097	2	0	1	1	0	0	2	2
m.9689	170	13	11	12	13	9	6	8	9
m.9699	450	43	42	39	42	17	12	20	19
m.9713	489	1	2	0	0	0	0	0	1
m.9734	585	2	1	2	1	1	1	1	0
m.9740	719	1	0	1	1	0	0	1	1
m.9753	748	13	12	11	11	7	7	10	9
m.9756	182	6	7	9	9	0	2	5	4
m.9774	382	4	2	5	3	3	2	6	7
m.12824	377	20	20	20	19	12	11	18	16
m.9778	264	4	4	4	2	1	1	1	1
m.9816	202	3	5	2	4	2	1	4	3
m.983	610	1	2	2	2	0	1	2	0
m.9837	123	2	2	2	2	0	0	0	0
m.985	403	0	0	1	1	0	0	3	1
m.9853	405	3	4	4	4	1	0	2	2
m.9873	222	8	7	8	8	2	5	6	4
m.9880	463	1	1	1	1	0	0	0	0
m.9881	429	0	0	4	2	0	0	3	4
m.9886	890	3	4	3	3	1	0	4	5
m.12825	688	1	1	1	0	0	0	1	0
m.9891	150	13	10	9	10	5	4	9	7
m.9896	824	1	2	1	1	0	0	1	1
m.9912	268	2	1	1	1	0	0	2	1
m.9927	451	2	2	1	1	0	0	1	1
m.9935	160	4	3	4	3	3	3	3	3
m.9939	196	3	5	3	2	2	3	2	4
m.9956	418	2	4	5	2	0	0	1	2
m.9972	351	7	7	7	6	7	8	7	5
m.9986	274	7	7	8	8	5	4	8	7
m.9987	752	1	2	1	0	0	0	0	0
m.12826	335	0	1	1	1	0	0	1	0
symbB1.EST_k37c20_10192|m.23590	575	28	22	21	20	17	17	21	20
symbB1.EST_k37c20_10199|m.23603	313	4	4	2	2	1	1	2	1
symbB1.EST_k37c20_1036|m.2331	146	2	3	3	1	2	2	2	2
symbB1.EST_k37c20_10952|m.25393	404	4	3	2	2	4	1	0	1
symbB1.EST_k37c20_11005|m.25482	479	2	1	0	0	1	1	1	1
symbB1.EST_k37c20_11157|m.25744	424	0	1	1	1	2	2	1	0
symbB1.EST_k37c20_11310|m.26082	319	1	3	1	1	0	0	0	1
symbB1.EST_k37c20_1169|m.2671	307	8	10	11	8	6	5	6	5
symbB1.EST_k37c20_12165|m.28039	1291	0	2	1	0	0	1	0	0
m.12829	263	2	2	3	2	0	0	1	1
symbB1.EST_k37c20_12472|m.28674	778	1	0	0	0	2	0	1	0
symbB1.EST_k37c20_12680|m.29198	525	2	2	1	1	1	0	1	1
symbB1.EST_k37c20_12825|m.29527	152	0	0	0	0	1	0	1	0
symbB1.EST_k37c20_13424|m.30860	415	4	3	0	0	0	1	0	0
symbB1.EST_k37c20_1348|m.3129	292	2	3	1	2	1	1	1	1
symbB1.EST_k37c20_1369|m.3168	235	5	4	1	2	3	0	4	4
symbB1.EST_k37c20_13945|m.31959	330	0	0	0	0	1	2	1	1
symbB1.EST_k37c20_14340|m.32799	3845	1	0	1	1	1	0	2	3
symbB1.EST_k37c20_151|m.344	204	4	4	2	1	1	0	2	1
symbB1.EST_k37c20_15413|m.35140	461	1	1	0	0	1	0	1	1
m.1283	112	3	3	1	1	2	2	1	0
symbB1.EST_k37c20_15530|m.35382	544	1	1	0	0	0	0	0	0
symbB1.EST_k37c20_16090|m.36633	157	0	0	0	0	0	0	0	1
symbB1.EST_k37c20_169|m.386	471	1	1	0	0	0	0	0	0
symbB1.EST_k37c20_17439|m.39726	295	1	3	2	1	1	0	1	1
symbB1.EST_k37c20_17557|m.39981	1210	2	1	2	1	1	0	1	1
symbB1.EST_k37c20_1763|m.4228	127	7	8	6	5	4	4	3	4
symbB1.EST_k37c20_18007|m.40947	262	4	5	6	6	3	4	3	4
symbB1.EST_k37c20_1807|m.4315	605	1	0	0	0	0	1	0	0
symbB1.EST_k37c20_18914|m.42831	363	2	2	1	2	1	1	1	1
m.12839	312	2	4	1	2	1	1	0	1
symbB1.EST_k37c20_1935|m.4600	892	7	5	5	4	3	2	3	5
symbB1.EST_k37c20_2060|m.4873	147	4	4	3	2	5	9	5	4
symbB1.EST_k37c20_2071|m.4896	126	7	5	5	4	6	3	3	6
symbB1.EST_k37c20_20726|m.46522	157	5	5	4	4	1	2	3	3
symbB1.EST_k37c20_21115|m.47298	616	2	1	1	0	0	0	0	0
symbB1.EST_k37c20_21614|m.48388	335	3	3	1	3	1	0	0	1
symbB1.EST_k37c20_22246|m.49646	473	0	0	1	1	1	0	1	1
symbB1.EST_k37c20_2316|m.5488	344	1	0	0	0	0	0	0	0
symbB1.EST_k37c20_24260|m.53662	192	1	0	0	0	0	0	0	0
m.12859	409	2	1	4	4	1	1	0	0
symbB1.EST_k37c20_24332|m.53801	388	0	0	1	0	0	0	0	0
symbB1.EST_k37c20_2434|m.5762	166	1	2	0	0	0	0	0	0
symbB1.EST_k37c20_2548|m.6110	212	6	7	6	6	5	8	5	5
symbB1.EST_k37c20_262|m.561	1089	11	8	6	5	2	4	3	5
symbB1.EST_k37c20_27166|m.59212	346	4	5	1	2	3	2	3	2
symbB1.EST_k37c20_2835|m.6680	165	3	3	1	2	2	2	2	1
symbB1.EST_k37c20_2873|m.6770	351	1	1	0	1	1	3	2	2
symbB1.EST_k37c20_30052|m.64411	370	3	1	1	0	1	1	2	0
symbB1.EST_k37c20_3045|m.7223	570	4	6	1	3	1	2	3	1
symbB1.EST_k37c20_3137|m.7441	137	3	3	2	3	0	0	1	2
